Invoice No.,Date,Customer Name,Customer Id,Customer Type,Customer Type Description,Rep,CSR,Qty of Items P/Invoice, Ext. Amount,Freight Amount,Ship Via,Ship Via Description,Ship From,Ship to City,Ship to State,Int'l,Freight Comment,QUESTIONS FOR CSR
476552,43479,NORDS ELECTRIC SUPPLY INC,NORDSPO,ELEC,ELECTRICAL DISTRIBUTOR  WITH OR WITHOUT SHOWROOM,BLAN,Veronica Garcia,1,204.88,15.18,FEDEXG,FedEx Ground,1PW,Spokane,WA,,,
483583,43615,NORDS ELECTRIC SUPPLY INC,NORDSPO,ELEC,ELECTRICAL DISTRIBUTOR  WITH OR WITHOUT SHOWROOM,BLAN,Veronica Garcia,1,194.12,15.25,FEDEXG,FedEx Ground,1PW,Spokane,WA,,,
487645,43699,NEDCO SUPPLY,NEDCO,ELEC,ELECTRICAL DISTRIBUTOR  WITH OR WITHOUT SHOWROOM,RASL,Veronica Garcia,10,46103.55,319.2,TRUCK,TRUCKING,1PW,Las Vegas,NV,,"THIS ORDER IS FREIGHT ALLOWED.  FREIGHT CAN BE   
DEDUCTED IF PAYMENT IS RECEIVED WITHIN TERMS",
491355,43776,NORDS ELECTRIC SUPPLY INC,NORDSPO,ELEC,ELECTRICAL DISTRIBUTOR  WITH OR WITHOUT SHOWROOM,BLAN,Veronica Garcia,1,236.4,15.49,FEDEXG,FedEx Ground,1PW,Spokane,WA,,,
485346,43651,IDX - DAYTON,IDXDAYT,DISW,DISPLAY RETAILER/PRODUCER - WOOD,DEND,Dee Erdei,2,476.12,0,FEDEXIP,FedEx International Priority,1PW,Vaughan,ON,Intl,FEDEX ACCT # 3453-0023-6,
487648,43699,DISPLAY SUPPLY & LIGHTING,DISPITA,DIST,LIGHTING DISTRIBUTOR,DEND,Dee Erdei,4,101.26,26.09,FEDEX2,FedEx 2Day,1PW,Atlanta,GA,,,
488703,43721,NORTH COAST ELECTRIC - KENT,NORTKEN,ELEC,ELECTRICAL DISTRIBUTOR  WITH OR WITHOUT SHOWROOM,ZULI,Veronica Garcia,4,815,15.18,FEDEXG,FedEx Ground,1PW,Kent,WA,,,
487650,43699,ADAM YING,ADAMY,REP,CURRENT REP,REP,Edwin Ma,4,0,0,PICKUP,Pick Up,1PW,Port Washington,NY,,,
485625,43657,D2S INC.,D2STORO,REP,CURRENT REP,SGRO,Karine Adrien,72,12555.4,0,UPSSC,UPS Standard To Canada,1PW,Mississauga,ON,Intl,"
FREIGHT COLLECT TO UPS ACCT# R40674",
487652,43699,CRESCENT ELECTRIC - PORTLAND,CRESPOR,ELEC,ELECTRICAL DISTRIBUTOR  WITH OR WITHOUT SHOWROOM,SOLU,Veronica Garcia,1,26.25,0,FEDEXPO,FedEx Priority Overnight,2LA,Portland,OR,,,
487653,43699,ADAM YING,ADAMY,REP,CURRENT REP,REP,Edwin Ma,3,0,0,DELIVERY,Delivery,1PW,Port Washington,NY,,,
487655,43699,CS ILLUMINATION,CSILENC,DESI,DESIGNER/INTERIOR DECORATOR,FALV,Dee Erdei,3,134.4,0,UPSG,UPS Ground,1PW,Frisco,TX,,UPS ACCT # X2041R,
482089,43580,NORTH COAST ELECTRIC - SPOKANE,NORTSPO,ELEC,ELECTRICAL DISTRIBUTOR  WITH OR WITHOUT SHOWROOM,BLAN,Veronica Garcia,6,362.1,166.82,FEDEXG,FedEx Ground,2LA,Spokane,WA,,,
487659,43699,GREENVALE ELECTRIC SUPPLY,GREEGRE,ELEC,ELECTRICAL DISTRIBUTOR  WITH OR WITHOUT SHOWROOM,AYIN,Edwin Ma,6,3381.59,0,PICKUP,Pick Up,1PW,Greenvale,NY,,,
476190,43472,NORTH COAST ELECTRIC-PORTLAND,NORTPOR,ELEC,ELECTRICAL DISTRIBUTOR  WITH OR WITHOUT SHOWROOM,SOLU,Veronica Garcia,2,326.35,15.46,FEDEXG,FedEx Ground,1PW,Vancouver,WA,,,
487661,43699,MODERN SPACE PACIFIC SERVICES,MODEVIC,DISP,DISPLAY RETAILER/PRODUCER - PLASTIC,FALV,Dee Erdei,1,90,0,FEDEXG,FedEx Ground,2LA,Ontario,CA,,FED EX ACCT # #1105-8694-9,
492415,43801,NORTH COAST ELECTRIC-PORTLAND,NORTPOR,ELEC,ELECTRICAL DISTRIBUTOR  WITH OR WITHOUT SHOWROOM,SOLU,Veronica Garcia,6,697.8,54.13,FEDEXG,FedEx Ground,1PW,Portland,OR,,,
476418,43475,NORTHEAST ELEC - BROCKTON,NORTBRO,ELEC,ELECTRICAL DISTRIBUTOR  WITH OR WITHOUT SHOWROOM,ESSL,Verenis Cervantes,6,2046,15.75,FEDEXG,FedEx Ground,1PW,Taunton,MA,,,
476948,43486,NORTHEAST ELEC - BROCKTON,NORTBRO,ELEC,ELECTRICAL DISTRIBUTOR  WITH OR WITHOUT SHOWROOM,ESSL,Verenis Cervantes,5,796,47.31,FEDEXG,FedEx Ground,1PW,Duxbury,MA,,,
487665,43699,CITY LIGHTING PROD - ST LOUIS,CITYLTG,ELEC,ELECTRICAL DISTRIBUTOR  WITH OR WITHOUT SHOWROOM,GATE,Veronica Garcia,1,1130,17.23,FEDEXG,FedEx Ground,2LA,Birmingham,AL,,"THIS ORDER IS FREIGHT ALLOWED.  FREIGHT CAN BE   
DEDUCTED IF PAYMENT IS RECEIVED WITHIN TERMS",
479626,43535,NORTHEAST ELEC - BROCKTON,NORTBRO,ELEC,ELECTRICAL DISTRIBUTOR  WITH OR WITHOUT SHOWROOM,ESSL,Verenis Cervantes,5,2180,38.88,FEDEXG,FedEx Ground,1PW,Providence,RI,,,
482112,43581,NORTHEAST ELEC - BROCKTON,NORTBRO,ELEC,ELECTRICAL DISTRIBUTOR  WITH OR WITHOUT SHOWROOM,ESSL,Verenis Cervantes,2,504,37,FEDEXG,FedEx Ground,1PW,Cambridge,MA,,,
482427,43588,NORTHEAST ELEC - BROCKTON,NORTBRO,ELEC,ELECTRICAL DISTRIBUTOR  WITH OR WITHOUT SHOWROOM,ESSL,Verenis Cervantes,6,801,37.2,FEDEXG,FedEx Ground,1PW,Cambridge,MA,,,
483658,43616,NORTHEAST ELEC - BROCKTON,NORTBRO,ELEC,ELECTRICAL DISTRIBUTOR  WITH OR WITHOUT SHOWROOM,ESSL,Verenis Cervantes,2,535,26.97,FEDEXG,FedEx Ground,1PW,Brockton,MA,,,
487967,43706,NORTHEAST ELEC - BROCKTON,NORTBRO,ELEC,ELECTRICAL DISTRIBUTOR  WITH OR WITHOUT SHOWROOM,ESSL,Verenis Cervantes,6,1629,107.07,FEDEXG,FedEx Ground,1PW,Holliston,MA,,,
476052,43468,NORTHEAST ELEC - HARTFORD,NORTHAR,ELEC,ELECTRICAL DISTRIBUTOR  WITH OR WITHOUT SHOWROOM,ESSL,Verenis Cervantes,1,2928,76.98,FEDEXG,FedEx Ground,1PW,Hartford,CT,,,
487672,43700,"BELL ELECTRICAL SUPPLIES,INC.",BELL,ELEC,ELECTRICAL DISTRIBUTOR  WITH OR WITHOUT SHOWROOM,AYIN,Edwin Ma,1,323,0,DELIVERY,Delivery,1PW,Woodside,NY,,,
487673,43700,CONTINENTAL LIGHTING CORP.,CONLTG,ELEC,ELECTRICAL DISTRIBUTOR  WITH OR WITHOUT SHOWROOM,AYIN,Edwin Ma,1,120,0,DELIVERY,Delivery,1PW,Floral Park,NY,,,
487674,43700,"INCOLIGHT GROUP, LLC",JNPTJCI,DIST,LIGHTING DISTRIBUTOR,NYCS,Edwin Ma,1,71.6,0,DELIVERY,Delivery,1PW,New York,NY,,,
487675,43700,"LEE & LEE SUPPLIES, INC.",GRANT,ELEC,ELECTRICAL DISTRIBUTOR  WITH OR WITHOUT SHOWROOM,AYIN,Edwin Ma,4,4225.4,0,DELIVERY,Delivery,1PW,Long Island City,NY,,,
487676,43700,"TIMES LIGHTING, INC.",TIMENYO,DIST,LIGHTING DISTRIBUTOR,AYIN,Edwin Ma,1,600,0,DELIVERY,Delivery,1PW,New York,NY,,,
487677,43700,LUXURY LIGHTING,LUXURY,ONBC,ONLINE/SHOWROOM “BRICK AND CLICK”,NYCS,Edwin Ma,2,22.36,0,DELIVERY,Delivery,1PW,Maspeth,NY,,,
487678,43700,US ELECT - MONARCH NEW YORK,MONANYO,ELEC,ELECTRICAL DISTRIBUTOR  WITH OR WITHOUT SHOWROOM,AYIN,Edwin Ma,6,580.85,0,DELIVERY,Delivery,1PW,East Rutherford,NJ,,,
487679,43700,R. BDELAA LIGHTING INC,RBDEFOR,SHWR,LIGHTING SHOWROOM – SHOWROOM WITHOUT AND ONLINE STORE,AYIN,Edwin Ma,3,2108,0,DELIVERY,Delivery,1PW,Forest Hills,NY,,,
487680,43700,"FRONTLINE LIGHTING, INC.",FRONNYO,BULB,LIGHT BULB SPECIALIST - WHOLESALE/RETAIL,AYIN,Edwin Ma,20,1088.34,0,DELIVERY,Delivery,1PW,New York,NY,,,
487681,43700,IDX - DAYTON,IDXDAYT,DISW,DISPLAY RETAILER/PRODUCER - WOOD,DEND,Dee Erdei,3,34110,0,FEDEXIP,FedEx International Priority,1PW,Dayton,OH,,FEDEX ACCT # 3453-0023-6,
488267,43713,NORTHEAST ELEC - HARTFORD,NORTHAR,ELEC,ELECTRICAL DISTRIBUTOR  WITH OR WITHOUT SHOWROOM,ESSL,Verenis Cervantes,1,3416,92.68,FEDEXG,FedEx Ground,1PW,Hartford,CT,,,
479774,43537,NORTHEAST ELEC - MEDFORD,NORTMED,ELEC,ELECTRICAL DISTRIBUTOR  WITH OR WITHOUT SHOWROOM,ESSL,Verenis Cervantes,7,2089,42.62,FEDEXG,FedEx Ground,1PW,Cambridge,MA,,,
487685,43700,COOPER ELECTRIC - MIDDLETOWN,COO2MID,ELEC,ELECTRICAL DISTRIBUTOR  WITH OR WITHOUT SHOWROOM,LMLA,Gabriel O'Reilly,1,6300,0,DELIVERY,Delivery,1PW,Fort Lee,NJ,,,
487687,43700,COOPER ELECTRIC - MIDDLETOWN,COO2MID,ELEC,ELECTRICAL DISTRIBUTOR  WITH OR WITHOUT SHOWROOM,LMLA,Gabriel O'Reilly,3,15375,0,DELIVERY,Delivery,1PW,Fort Lee,NJ,,,
480848,43557,NORTHEAST ELEC - MEDFORD,NORTMED,ELEC,ELECTRICAL DISTRIBUTOR  WITH OR WITHOUT SHOWROOM,ESSL,Verenis Cervantes,1,28,10.14,FEDEXG,FedEx Ground,1PW,Cambridge,MA,,,
490698,43762,NORTHEAST ELEC - PEABODY,NORTPEA,ELEC,ELECTRICAL DISTRIBUTOR  WITH OR WITHOUT SHOWROOM,ESSL,Verenis Cervantes,7,2909,59.95,FEDEXG,FedEx Ground,1PW,Danvers,MA,,,
476756,43482,NORTHEAST ELEC - STAMFORD,NORTSTA,ELEC,ELECTRICAL DISTRIBUTOR  WITH OR WITHOUT SHOWROOM,ESSL,Verenis Cervantes,2,3800,107.76,FEDEXG,FedEx Ground,1PW,Greenwich,CT,,,
483067,43602,NORTHEAST ELEC - STAMFORD,NORTSTA,ELEC,ELECTRICAL DISTRIBUTOR  WITH OR WITHOUT SHOWROOM,ESSL,Verenis Cervantes,8,7694.75,61.49,FEDEXG,FedEx Ground,1PW,Thornwood,NY,,,
487693,43700,FROMM SUPPLY SOLUTIONS,FORREAD,ELEC,ELECTRICAL DISTRIBUTOR  WITH OR WITHOUT SHOWROOM,LMLA,Gabriel O'Reilly,5,2514.5,58.12,UPSG,UPS Ground,1PW,Wilmington,DE,,,
481384,43566,NORTHEAST ELEC SUP -WILLISTON,NORTWIL,ELEC,ELECTRICAL DISTRIBUTOR  WITH OR WITHOUT SHOWROOM,SWAN,Verenis Cervantes,7,3125.4,61.48,FEDEXG,FedEx Ground,1PW,Hyde Park,VT,,,
487067,43689,NORTHEAST ELEC SUP -WILLISTON,NORTWIL,ELEC,ELECTRICAL DISTRIBUTOR  WITH OR WITHOUT SHOWROOM,SWAN,Verenis Cervantes,1,312,0,FEDEXG,FedEx Ground,1PW,Barre,VT,,"DO NOT CHARGE FREIGHT                             
",
487696,43700,CED - DURHAM,CEDDURH,ELEC,ELECTRICAL DISTRIBUTOR  WITH OR WITHOUT SHOWROOM,QUAL,Gabriel O'Reilly,6,2568.8,0,UPSN-S,UPS Next Day Air - Saturday,1PW,Raleigh,NC,,USE UPS ACCOUNT# A7406Y,
478911,43522,NORTHERN LIGHTS LAMP SHOP,NORTEND,SHWR,LIGHTING SHOWROOM – SHOWROOM WITHOUT AND ONLINE STORE,HOWL,Verenis Cervantes,5,65.25,150.26,FEDEXG,FedEx Ground,1PW,Endicott,NY,,,
479537,43532,NORTHERN LIGHTS LAMP SHOP,NORTEND,SHWR,LIGHTING SHOWROOM – SHOWROOM WITHOUT AND ONLINE STORE,HOWL,Verenis Cervantes,2,41.75,24.8,FEDEXG,FedEx Ground,1PW,Endicott,NY,,,
487699,43700,"UNBEATABLESALE.COM, INC.",UNBELAK,ONLN,ONLINE MARKETER – ONLINE ONLY RETAILER,JGEC,Karine Adrien,1,22.5,0,FEDEXG,FedEx Ground,1PW,Johnston,IA,,FEDEX Account #312721961,
480677,43552,NORTHERN LIGHTS LAMP SHOP,NORTEND,SHWR,LIGHTING SHOWROOM – SHOWROOM WITHOUT AND ONLINE STORE,HOWL,Verenis Cervantes,3,118.65,38.03,FEDEXG,FedEx Ground,1PW,Endicott,NY,,,
481044,43559,NORTHERN LIGHTS LAMP SHOP,NORTEND,SHWR,LIGHTING SHOWROOM – SHOWROOM WITHOUT AND ONLINE STORE,HOWL,Verenis Cervantes,3,45.75,10.03,FEDEXG,FedEx Ground,1PW,Endicott,NY,,,
487702,43700,VISUAL COMMUNICATIONS,VISUAST,DISP,DISPLAY RETAILER/PRODUCER - PLASTIC,HLIT,Dee Erdei,1,988.5,130.9,FEDEXPO,FedEx Priority Overnight,1PW,Aston,PA,,,
482218,43584,NORTHERN LIGHTS LAMP SHOP,NORTEND,SHWR,LIGHTING SHOWROOM – SHOWROOM WITHOUT AND ONLINE STORE,HOWL,Verenis Cervantes,2,88.83,46.74,FEDEXG,FedEx Ground,1PW,Endicott,NY,,,
487704,43700,ARTCO GROUP,ARTCO,CABI,CABINET / WOOD MAKER,CHES,Manny Estevez,2,528,0,UPSG,UPS Ground,1PW,Miami,FL,,UPSGACCT#  FW6879,
487705,43700,"BUILD.COM, INC",BUILCHI,ONLN,ONLINE MARKETER – ONLINE ONLY RETAILER,JGEC,Veronica Garcia,1,22.95,0,UPSG,UPS Ground,1PW,Denver,CO,,USE UPS ACCT#T3301T,
487706,43700,"BUILD.COM, INC",BUILCHI,ONLN,ONLINE MARKETER – ONLINE ONLY RETAILER,JGEC,Veronica Garcia,1,53.46,0,UPSG,UPS Ground,1PW,Muir Beach,CA,,USE UPS ACCT#T3301T,
482272,43585,NORTHERN LIGHTS LAMP SHOP,NORTEND,SHWR,LIGHTING SHOWROOM – SHOWROOM WITHOUT AND ONLINE STORE,HOWL,Verenis Cervantes,2,75.6,11.63,FEDEXG,FedEx Ground,1PW,Endicott,NY,,,
485021,43643,NORTHERN LIGHTS LAMP SHOP,NORTEND,SHWR,LIGHTING SHOWROOM – SHOWROOM WITHOUT AND ONLINE STORE,HOWL,Verenis Cervantes,1,0,0,FEDEXG,FedEx Ground,1PW,Endicott,NY,,"DO NOT CHARGE FREIGHT                             
",
485283,43649,NORTHERN LIGHTS LAMP SHOP,NORTEND,SHWR,LIGHTING SHOWROOM – SHOWROOM WITHOUT AND ONLINE STORE,HOWL,Verenis Cervantes,2,346.8,24.22,FEDEXG,FedEx Ground,1PW,Endicott,NY,,,
487710,43700,"LIGHTING BY JARED, INC.",LBYJNYO,ONLN,ONLINE MARKETER – ONLINE ONLY RETAILER,NYCS,Edwin Ma,1,52.25,0,FEDEXG,FedEx Ground,1PW,Syracuse,IN,,USE FEDEX ACCT# 876058081  LIGHTHOUSE,
485876,43663,NORTHERN LIGHTS LAMP SHOP,NORTEND,SHWR,LIGHTING SHOWROOM – SHOWROOM WITHOUT AND ONLINE STORE,HOWL,Verenis Cervantes,1,468,168.51,FEDEXG,FedEx Ground,1PW,Endicott,NY,,,
487713,43700,"BUILD.COM, INC",BUILCHI,ONLN,ONLINE MARKETER – ONLINE ONLY RETAILER,JGEC,Veronica Garcia,2,24.19,0,UPSG,UPS Ground,2LA,Franklin,TN,,USE UPS ACCT#T3301T,
487931,43705,NORTHERN LIGHTS LAMP SHOP,NORTEND,SHWR,LIGHTING SHOWROOM – SHOWROOM WITHOUT AND ONLINE STORE,HOWL,Verenis Cervantes,1,42.95,12.28,FEDEXG,FedEx Ground,1PW,Endicott,NY,,,
487715,43700,"BUILD.COM, INC",BUILCHI,ONLN,ONLINE MARKETER – ONLINE ONLY RETAILER,JGEC,Veronica Garcia,7,155.17,0,UPSG,UPS Ground,2LA,Boston,MA,,USE UPS ACCT#T3301T,
487946,43705,NORTHERN LIGHTS LAMP SHOP,NORTEND,SHWR,LIGHTING SHOWROOM – SHOWROOM WITHOUT AND ONLINE STORE,HOWL,Verenis Cervantes,1,37.95,26.8,FEDEXG,FedEx Ground,2LA,Endicott,NY,,,
482147,43581,NORTHGLENN WINLECTRIC CO-364,NOR2DEN,ELEC,ELECTRICAL DISTRIBUTOR  WITH OR WITHOUT SHOWROOM,PURE,Veronica Garcia,5,409,42.75,FEDEXG,FedEx Ground,1PW,Denver,CO,,,
482224,43584,NORTHGLENN WINLECTRIC CO-364,NOR2DEN,ELEC,ELECTRICAL DISTRIBUTOR  WITH OR WITHOUT SHOWROOM,PURE,Veronica Garcia,1,164,11.95,FEDEXG,FedEx Ground,2LA,Denver,CO,,,
477719,43500,NORTHSTAR FURNITURE CORP,MAXSNEW,DIST,LIGHTING DISTRIBUTOR,AYIN,Edwin Ma,2,160.9,16.72,FEDEXG,FedEx Ground,1PW,Philadelphia,PA,,,
479245,43528,NORTHSTAR FURNITURE CORP,MAXSNEW,DIST,LIGHTING DISTRIBUTOR,AYIN,Edwin Ma,4,2401,259.97,FEDEXG,FedEx Ground,1PW,Philadelphia,PA,,,
482472,43588,NORTHSTAR FURNITURE CORP,MAXSNEW,DIST,LIGHTING DISTRIBUTOR,AYIN,Edwin Ma,2,2818,214.28,FEDEXG,FedEx Ground,1PW,Philadelphia,PA,,,
485576,43656,NORTHSTAR FURNITURE CORP,MAXSNEW,DIST,LIGHTING DISTRIBUTOR,AYIN,Edwin Ma,2,1869,144.05,FEDEXG,FedEx Ground,1PW,Philadelphia,PA,,,
487982,43706,NORTHSTAR FURNITURE CORP,MAXSNEW,DIST,LIGHTING DISTRIBUTOR,AYIN,Edwin Ma,1,327.6,51.52,FEDEXG,FedEx Ground,1PW,Philadelphia,PA,,,
492477,43802,NORTHSTAR FURNITURE CORP,MAXSNEW,DIST,LIGHTING DISTRIBUTOR,AYIN,Edwin Ma,2,372,39.51,FEDEXG,FedEx Ground,1PW,Philadelphia,PA,,,
492500,43802,NORTHSTAR FURNITURE CORP,MAXSNEW,DIST,LIGHTING DISTRIBUTOR,AYIN,Edwin Ma,3,1265.2,107.91,FEDEXG,FedEx Ground,1PW,Philadelphia,PA,,,
487726,43700,BODEN ALEXANDER,BODEPOR,DISP,DISPLAY RETAILER/PRODUCER - PLASTIC,FALV,Dee Erdei,2,1387.6,0,FEDEXES,FedEx Express Saver,1PW,Portland,OR,,FEDEX ACCOUNT # 1-399-9159-1,
487727,43700,NORTHEAST ELECT - DOVER,NORTHE,ELEC,ELECTRICAL DISTRIBUTOR  WITH OR WITHOUT SHOWROOM,SWAN,Verenis Cervantes,1,375,0,UPSG,UPS Ground,1PW,Stratham,NH,,SHIP VIA UPS ACCT # 4854YY,
487728,43700,DMX SHOPFITTING & DISPLAY,CORNMEX,DISP,DISPLAY RETAILER/PRODUCER - PLASTIC,JGUT,Maria Hernandez,1,55.8,99.08,FEDEXPO,FedEx Priority Overnight,1PW,Austin,TX,,,
478046,43504,NORTHWEST ELECTRIC SUPPLY,NORTMOU,ELEC,ELECTRICAL DISTRIBUTOR  WITH OR WITHOUT SHOWROOM,MCDA,Gabriel O'Reilly,6,1020.88,15.39,FEDEXG,FedEx Ground,1PW,Mount Prospect,IL,,,
487730,43700,"FAUBION ASSOCIATES, INC.",FAUBDAL,DISW,DISPLAY RETAILER/PRODUCER - WOOD,JGDI,Dee Erdei,1,8,66.99,FEDEXPO,FedEx Priority Overnight,2LA,Dallas,TX,,,
476300,43473,"NOTOCO INDUSTRIES, LLC.",NOTOCO,ELEC,ELECTRICAL DISTRIBUTOR  WITH OR WITHOUT SHOWROOM,BEMC,Maria Hernandez,2,120.9,12.79,FEDEXG,FedEx Ground,2LA,Baton Rouge,LA,,,
477215,43489,"NOTOCO INDUSTRIES, LLC.",NOTOCO,ELEC,ELECTRICAL DISTRIBUTOR  WITH OR WITHOUT SHOWROOM,BEMC,Maria Hernandez,1,47,10.44,FEDEXG,FedEx Ground,2LA,Baton Rouge,LA,,,
478034,43504,"NOTOCO INDUSTRIES, LLC.",NOTOCO,ELEC,ELECTRICAL DISTRIBUTOR  WITH OR WITHOUT SHOWROOM,BEMC,Maria Hernandez,1,23,10.44,FEDEXG,FedEx Ground,2LA,Baton Rouge,LA,,,
487735,43700,ALIBABA LIGHTING FURNITURE INC,ALIBFLU,DIST,LIGHTING DISTRIBUTOR,AYIN,Edwin Ma,2,38,0,DELIVERY,Delivery,1PW,Flushing,NY,,,
487737,43700,ALIBABA LIGHTING FURNITURE INC,ALIBFLU,DIST,LIGHTING DISTRIBUTOR,AYIN,Edwin Ma,2,2318,0,DELIVERY,Delivery,1PW,Flushing,NY,,,
487739,43700,ALIBABA LIGHTING FURNITURE INC,ALIBFLU,DIST,LIGHTING DISTRIBUTOR,AYIN,Edwin Ma,1,0,0,DELIVERY,Delivery,1PW,Flushing,NY,,,
487741,43700,ALIBABA LIGHTING FURNITURE INC,ALIBFLU,DIST,LIGHTING DISTRIBUTOR,AYIN,Edwin Ma,1,0,0,DELIVERY,Delivery,1PW,Flushing,NY,,,
487742,43700,REGENCY LIGHTING,REGENC,DIST,LIGHTING DISTRIBUTOR,FAAS,Maria Hernandez,1,73.4,0,UPSG,UPS Ground,2LA,Carrollton,TX,,USE UPS# 535W4E,
487743,43700,NORTHEAST ELEC - BROCKTON,NORTBRO,ELEC,ELECTRICAL DISTRIBUTOR  WITH OR WITHOUT SHOWROOM,ESSL,Verenis Cervantes,1,2788,566,TRUCK,TRUCKING,2LA,Holliston,MA,,,
487744,43703,TWIN BROTHERS ELECTRIC SUPPLY,TWINBR,ELEC,ELECTRICAL DISTRIBUTOR  WITH OR WITHOUT SHOWROOM,AYIN,Edwin Ma,2,950,0,DELIVERY,Delivery,1PW,Astoria,NY,,,
487745,43703,"INCOLIGHT GROUP, LLC",JNPTJCI,DIST,LIGHTING DISTRIBUTOR,NYCS,Edwin Ma,2,38.04,0,DELIVERY,Delivery,1PW,Woodhaven,NY,,,
487746,43703,CONTINENTAL LIGHTING CORP.,CONLTG,ELEC,ELECTRICAL DISTRIBUTOR  WITH OR WITHOUT SHOWROOM,AYIN,Edwin Ma,1,57.6,0,DELIVERY,Delivery,1PW,Floral Park,NY,,,
487747,43703,LENDY ELECTRICAL LTG SHOWROOM,LENDYEL,ELEC,ELECTRICAL DISTRIBUTOR  WITH OR WITHOUT SHOWROOM,AYIN,Edwin Ma,4,177.26,0,DELIVERY,Delivery,1PW,New York,NY,,,
487748,43703,LUXURY LIGHTING,LUXURY,ONBC,ONLINE/SHOWROOM “BRICK AND CLICK”,NYCS,Edwin Ma,1,1576.64,0,DELIVERY,Delivery,1PW,Maspeth,NY,,,
480946,43558,NTENSION,NTENHER,MISC,ACCOUNT WITH NO CLASSIFICATION,HLIT,Dee Erdei,4,0,0,FEDEXG,FedEx Ground,1PW,Hermon,ME,,"DO NOT CHARGE FREIGHT                             
",
487750,43703,BRODWAX LIGHTING,BDWLTG,ONLN,ONLINE MARKETER – ONLINE ONLY RETAILER,VCER,Verenis Cervantes,3,170.1,0,UPSG,UPS Ground,1PW,Denver,CO,,"
SHIP VIA UPS ACCT# 5X6-190",
483211,43606,NU-LITE ELECTRICAL WHOLESALERS,NULIHAR,ELEC,ELECTRICAL DISTRIBUTOR  WITH OR WITHOUT SHOWROOM,BEMC,Maria Hernandez,8,2511.3,79.15,FEDEXG,FedEx Ground,1PW,Harvey,LA,,,
487752,43703,"INCOLIGHT GROUP, LLC",JNPTJCI,DIST,LIGHTING DISTRIBUTOR,NYCS,Edwin Ma,5,2604.52,49.85,UPSG,UPS Ground,1PW,Stratford,CT,,,
484321,43628,NU-LITE ELECTRICAL WHOLESALERS,NULIHAR,ELEC,ELECTRICAL DISTRIBUTOR  WITH OR WITHOUT SHOWROOM,BEMC,Maria Hernandez,6,1520.05,197.97,FEDEXG,FedEx Ground,2LA,Mandeville,LA,,,
487754,43703,REGENCY LIGHTING,REGENC,DIST,LIGHTING DISTRIBUTOR,FAAS,Maria Hernandez,1,57.95,0,UPSG,UPS Ground,1PW,Orlando,FL,,USE UPS# 535W4E,
489541,43739,NU-LITE ELECTRICAL WHOLESALERS,NULIHAR,ELEC,ELECTRICAL DISTRIBUTOR  WITH OR WITHOUT SHOWROOM,BEMC,Maria Hernandez,1,33,12.4,FEDEXG,FedEx Ground,1PW,Mandeville,LA,,,
487756,43703,WAYFAIR LLC,WAYFBOS,ONLN,ONLINE MARKETER – ONLINE ONLY RETAILER,JGEC,Karine Adrien,1,22.64,0,UPSG,UPS Ground,1PW,Warren,NJ,,,
487757,43703,WAYFAIR LLC,WAYFBOS,ONLN,ONLINE MARKETER – ONLINE ONLY RETAILER,JGEC,Karine Adrien,1,11.2,0,UPSG,UPS Ground,1PW,Connellys Springs,NC,,,
477177,43489,NYCS,NYCS,REP,CURRENT REP,REP,Edwin Ma,6,0,0,FEDEXG,FedEx Ground,1PW,New York,NY,,"DO NOT CHARGE FREIGHT                             
",
487759,43703,BRODWAX LIGHTING,BDWLTG,ONLN,ONLINE MARKETER – ONLINE ONLY RETAILER,VCER,Verenis Cervantes,2,187.2,0,UPSG,UPS Ground,1PW,Portland,OR,,SHIP VIA UPS ACCT# 5X6-190,
478003,43504,NYCS,NYCS,REP,CURRENT REP,REP,Edwin Ma,2,0,0,FEDEXG,FedEx Ground,1PW,New York,NY,,"DO NOT CHARGE FREIGHT                             
",
478809,43518,NYCS,NYCS,REP,CURRENT REP,REP,Edwin Ma,2,0,0,FEDEXG,FedEx Ground,1PW,New York,NY,,"DO NOT CHARGE FREIGHT                             
",
479314,43529,NYCS,NYCS,REP,CURRENT REP,REP,Edwin Ma,2,0,0,FEDEXG,FedEx Ground,1PW,New York,NY,,"DO NOT CHARGE FREIGHT                             
",
485995,43665,CS ILLUMINATION,CSILENC,DESI,DESIGNER/INTERIOR DECORATOR,FALV,Dee Erdei,1,9,0,UPSSC,UPS Standard To Canada,1PW,Mississauga,ON,Intl,UPS ACCT # X2041R,
487765,43703,ELLIOTT ELECTRIC - GALVESTON,ELLIGAL,ELEC,ELECTRICAL DISTRIBUTOR  WITH OR WITHOUT SHOWROOM,BEMC,Maria Hernandez,10,10113.99,0,TRUCK,TRUCKING,1PW,Galveston,TX,,,
480150,43543,NYCS,NYCS,REP,CURRENT REP,REP,Edwin Ma,2,0,0,FEDEXG,FedEx Ground,1PW,New York,NY,,"DO NOT CHARGE FREIGHT                             
",
483731,43619,NYCS,NYCS,REP,CURRENT REP,REP,Edwin Ma,6,0,0,FEDEXG,FedEx Ground,1PW,Park Ridge,NJ,,"DO NOT CHARGE FREIGHT                             
",
487768,43703,DANIEL DEMARCO & ASSOCIATES,AMWOOD,ARCH,ARCHITECT,HLIT,Dee Erdei,1,214.8,0,UPSG,UPS Ground,1PW,Amityville,NY,,,
